in s,CH2 in V
3.5290E-06,1.0441105902E-02
3.5300E-06,1.0460283339E-02
3.5310E-06,1.0460018218E-02
3.5320E-06,1.0426202357E-02
3.5330E-06,1.0463887274E-02
3.5340E-06,1.0456045210E-02
3.5350E-06,1.0436731875E-02
3.5360E-06,1.0434047759E-02
3.5370E-06,1.0455371916E-02
3.5380E-06,1.0417007983E-02
3.5390E-06,1.0447211802E-02
3.5400E-06,1.0425438464E-02
3.5410E-06,1.0444540560E-02
3.5420E-06,1.0398867190E-02
3.5430E-06,1.0386598170E-02
3.5440E-06,1.0411286414E-02
3.5450E-06,1.0389156878E-02
3.5460E-06,1.0401622355E-02
3.5470E-06,1.0384568751E-02
3.5480E-06,1.0407281458E-02
3.5490E-06,1.0364515841E-02
3.5500E-06,1.0422346652E-02
3.5510E-06,1.0373747408E-02
3.5520E-06,1.0386781752E-02
3.5530E-06,1.0385508597E-02
3.5540E-06,1.0391705096E-02
3.5550E-06,1.0367644846E-02
3.5560E-06,1.0355421126E-02
3.5570E-06,1.0352831423E-02
3.5580E-06,1.0362391531E-02
3.5590E-06,1.0356595099E-02
3.5600E-06,1.0363311350E-02
3.5610E-06,1.0354958594E-02
3.5620E-06,1.0346113265E-02
3.5630E-06,1.0350381434E-02
3.5640E-06,1.0338356078E-02
3.5650E-06,1.0340359747E-02
3.5660E-06,1.0300555766E-02
3.5670E-06,1.0333427012E-02
3.5680E-06,1.0299118102E-02
3.5690E-06,1.0334231436E-02
3.5700E-06,1.0318770945E-02
3.5710E-06,1.0310833514E-02
3.5720E-06,1.0306093276E-02
3.5730E-06,1.0294525206E-02
3.5740E-06,1.0305729449E-02
3.5750E-06,1.0305637419E-02
3.5760E-06,1.0334105551E-02
3.5770E-06,1.0316570818E-02
3.5780E-06,1.0337869704E-02
3.5790E-06,1.0317981303E-02
3.5800E-06,1.0332998812E-02
3.5810E-06,1.0288797915E-02
3.5820E-06,1.0278914988E-02
3.5830E-06,1.0308008254E-02
3.5840E-06,1.0280265391E-02
3.5850E-06,1.0297382414E-02
3.5860E-06,1.0292361319E-02
3.5870E-06,1.0266950667E-02
3.5880E-06,1.0278628409E-02
3.5890E-06,1.0287833750E-02
3.5900E-06,1.0294136584E-02
3.5910E-06,1.0285566866E-02
3.5920E-06,1.0254088938E-02
3.5930E-06,1.0294564784E-02
3.5940E-06,1.0275445521E-02
3.5950E-06,1.0240379870E-02
3.5960E-06,1.0249486983E-02
3.5970E-06,1.0257420123E-02
3.5980E-06,1.0250993788E-02
3.5990E-06,1.0260778487E-02
3.6000E-06,1.0288837969E-02
3.6010E-06,1.0251614153E-02
3.6020E-06,1.0274575293E-02
3.6030E-06,1.0240975916E-02
3.6040E-06,1.0275363982E-02
3.6050E-06,1.0251524508E-02
3.6060E-06,1.0247983515E-02
3.6070E-06,1.0255483210E-02
3.6080E-06,1.0225364745E-02
3.6090E-06,1.0248269141E-02
3.6100E-06,1.0213142455E-02
3.6110E-06,1.0250810206E-02
3.6120E-06,1.0256355345E-02
3.6130E-06,1.0239395201E-02
3.6140E-06,1.0218418658E-02
3.6150E-06,1.0209806979E-02
3.6160E-06,1.0205939353E-02
3.6170E-06,1.0189086974E-02
3.6180E-06,1.0188238680E-02
3.6190E-06,1.0220084727E-02
3.6200E-06,1.0210226119E-02
3.6210E-06,1.0199279368E-02
3.6220E-06,1.0209047854E-02
3.6230E-06,1.0187669814E-02
3.6240E-06,1.0192740023E-02
3.6250E-06,1.0205248892E-02
3.6260E-06,1.0165058672E-02
3.6270E-06,1.0180365145E-02
3.6280E-06,1.0192565978E-02
3.6290E-06,1.0192671359E-02
3.6300E-06,1.0173632205E-02
3.6310E-06,1.0181365550E-02
3.6320E-06,1.0186559737E-02
3.6330E-06,1.0192501605E-02
3.6340E-06,1.0170995295E-02
3.6350E-06,1.0169487536E-02
3.6360E-06,1.0179756224E-02
3.6370E-06,1.0167953551E-02
3.6380E-06,1.0146701872E-02
3.6390E-06,1.0179037631E-02
3.6400E-06,1.0145400107E-02
3.6410E-06,1.0142253459E-02
3.6420E-06,1.0138297617E-02
3.6430E-06,1.0130872309E-02
3.6440E-06,1.0117678225E-02
3.6450E-06,1.0132598937E-02
3.6460E-06,1.0137080252E-02
3.6470E-06,1.0139471591E-02
3.6480E-06,1.0129977286E-02
3.6490E-06,1.0107283175E-02
3.6500E-06,1.0149252951E-02
3.6510E-06,1.0156320632E-02
3.6520E-06,1.0131534636E-02
3.6530E-06,1.0144882739E-02
3.6540E-06,1.0122431815E-02
3.6550E-06,1.0138535082E-02
3.6560E-06,1.0107434332E-02
3.6570E-06,1.0140138209E-02
3.6580E-06,1.0108837187E-02
3.6590E-06,1.0148791373E-02
3.6600E-06,1.0122110903E-02
3.6610E-06,1.0114441454E-02
3.6620E-06,1.0125877917E-02
3.6630E-06,1.0126893103E-02
3.6640E-06,1.0109108984E-02
3.6650E-06,1.0106113017E-02
3.6660E-06,1.0104984820E-02
3.6670E-06,1.0110673487E-02
3.6680E-06,1.0122181952E-02
3.6690E-06,1.0101935923E-02
3.6700E-06,1.0111539900E-02
3.6710E-06,1.0063127100E-02
3.6720E-06,1.0070538580E-02
3.6730E-06,1.0073920786E-02
3.6740E-06,1.0090025008E-02
3.6750E-06,1.0076223433E-02
3.6760E-06,1.0074059069E-02
3.6770E-06,1.0082878649E-02
3.6780E-06,1.0067164958E-02
3.6790E-06,1.0065305769E-02
3.6800E-06,1.0054848254E-02
3.6810E-06,1.0063200533E-02
3.6820E-06,1.0063587725E-02
3.6830E-06,1.0069547713E-02
3.6840E-06,1.0044019759E-02
3.6850E-06,1.0043139994E-02
3.6860E-06,1.0056952059E-02
3.6870E-06,1.0004115641E-02
3.6880E-06,1.0060303271E-02
3.6890E-06,1.0032222331E-02
3.6900E-06,1.0056001723E-02
3.6910E-06,1.0038195670E-02
3.6920E-06,1.0046715319E-02
3.6930E-06,1.0046007693E-02
3.6940E-06,1.0030905306E-02
3.6950E-06,1.0033841193E-02
3.6960E-06,1.0057700694E-02
3.6970E-06,1.0036111891E-02
3.6980E-06,1.0026443541E-02
3.6990E-06,1.0016854823E-02
3.7000E-06,1.0031336367E-02
3.7010E-06,1.0039189875E-02
3.7020E-06,1.0004216254E-02
3.7030E-06,9.9973564744E-03
3.7040E-06,1.0026333392E-02
3.7050E-06,1.0021186888E-02
3.7060E-06,1.0039026320E-02
3.7070E-06,9.9832563996E-03
3.7080E-06,1.0012207091E-02
3.7090E-06,1.0011589110E-02
3.7100E-06,9.9975081086E-03
3.7110E-06,1.0016776145E-02
3.7120E-06,9.9932890534E-03
3.7130E-06,9.9761129022E-03
3.7140E-06,9.9880958200E-03
3.7150E-06,9.9512568116E-03
3.7160E-06,9.9772105813E-03
3.7170E-06,9.9924526811E-03
3.7180E-06,9.9503880143E-03
3.7190E-06,9.9692073464E-03
3.7200E-06,9.9507070184E-03
3.7210E-06,9.9760361314E-03
3.7220E-06,9.9584947228E-03
3.7230E-06,9.9580340981E-03
3.7240E-06,9.9692755342E-03
3.7250E-06,9.9521752000E-03
3.7260E-06,9.9821367860E-03
3.7270E-06,9.9567547441E-03
3.7280E-06,9.9620714784E-03
3.7290E-06,9.9418345094E-03
3.7300E-06,9.9393058419E-03
3.7310E-06,9.9222541451E-03
3.7320E-06,9.9332676530E-03
3.7330E-06,9.9386587739E-03
3.7340E-06,9.9331226945E-03
3.7350E-06,9.9132786393E-03
3.7360E-06,9.9071655869E-03
3.7370E-06,9.9292560220E-03
3.7380E-06,9.9132314324E-03
3.7390E-06,9.8999500871E-03
3.7400E-06,9.8862877488E-03
3.7410E-06,9.9069085717E-03
3.7420E-06,9.8971410394E-03
3.7430E-06,9.8927193284E-03
3.7440E-06,9.8806801438E-03
3.7450E-06,9.9192586541E-03
3.7460E-06,9.8584995866E-03
3.7470E-06,9.8824945092E-03
3.7480E-06,9.8581896424E-03
3.7490E-06,9.8875818849E-03
3.7500E-06,9.8773809075E-03
3.7510E-06,9.8838410974E-03
3.7520E-06,9.8497248292E-03
3.7530E-06,9.8676295877E-03
3.7540E-06,9.8629069924E-03
3.7550E-06,9.8620792031E-03
3.7560E-06,9.8632321954E-03
3.7570E-06,9.8565726876E-03
3.7580E-06,9.8601489663E-03
3.7590E-06,9.8556018472E-03
3.7600E-06,9.8693919778E-03
3.7610E-06,9.8284721971E-03
3.7620E-06,9.8547697663E-03
3.7630E-06,9.8294239640E-03
3.7640E-06,9.8171225190E-03
3.7650E-06,9.8211084008E-03
3.7660E-06,9.8530274034E-03
3.7670E-06,9.8154540658E-03
3.7680E-06,9.8293433785E-03
3.7690E-06,9.8270383477E-03
3.7700E-06,9.8200340867E-03
3.7710E-06,9.8293977380E-03
3.7720E-06,9.8324137330E-03
3.7730E-06,9.7965636849E-03
3.7740E-06,9.8168225884E-03
3.7750E-06,9.7832451463E-03
3.7760E-06,9.7971482873E-03
3.7770E-06,9.7930098176E-03
3.7780E-06,9.7967296243E-03
3.7790E-06,9.7727456689E-03
3.7800E-06,9.7678723931E-03
3.7810E-06,9.7894597650E-03
3.7820E-06,9.7839389443E-03
3.7830E-06,9.7907467484E-03
3.7840E-06,9.7768254876E-03
3.7850E-06,9.7745276093E-03
3.7860E-06,9.7608323693E-03
3.7870E-06,9.7522683740E-03
3.7880E-06,9.7634873986E-03
3.7890E-06,9.7497878671E-03
3.7900E-06,9.7774191499E-03
3.7910E-06,9.7538471818E-03
3.7920E-06,9.7555289865E-03
3.7930E-06,9.7505126595E-03
3.7940E-06,9.7449403405E-03
3.7950E-06,9.7478147149E-03
3.7960E-06,9.7396789193E-03
3.7970E-06,9.7552343011E-03
3.7980E-06,9.7386589646E-03
3.7990E-06,9.7186074853E-03
3.8000E-06,9.7125530839E-03
3.8010E-06,9.7268443704E-03
3.8020E-06,9.7102680802E-03
3.8030E-06,9.7110243440E-03
3.8040E-06,9.7053466439E-03
3.8050E-06,9.7317958474E-03
3.8060E-06,9.7076025605E-03
3.8070E-06,9.6817384362E-03
3.8080E-06,9.7021842599E-03
3.8090E-06,9.6932922006E-03
3.8100E-06,9.6818709970E-03
3.8110E-06,9.6758456826E-03
3.8120E-06,9.7077565789E-03
3.8130E-06,9.6835404038E-03
3.8140E-06,9.6943913102E-03
3.8150E-06,9.6961360574E-03
3.8160E-06,9.6847658753E-03
3.8170E-06,9.6511655450E-03
3.8180E-06,9.6883288026E-03
3.8190E-06,9.6868963838E-03
3.8200E-06,9.6663847566E-03
3.8210E-06,9.6789780259E-03
3.8220E-06,9.6618323922E-03
3.8230E-06,9.6653299928E-03
3.8240E-06,9.6457119584E-03
3.8250E-06,9.6364150643E-03
3.8260E-06,9.6286712289E-03
3.8270E-06,9.6403132081E-03
3.8280E-06,9.6350203156E-03
3.8290E-06,9.6341324449E-03
3.8300E-06,9.6086855531E-03
3.8310E-06,9.6115651727E-03
3.8320E-06,9.6206117272E-03
3.8330E-06,9.6346860528E-03
3.8340E-06,9.6297331452E-03
3.8350E-06,9.6167851090E-03
3.8360E-06,9.6236186624E-03
3.8370E-06,9.6115546823E-03
3.8380E-06,9.6094670892E-03
3.8390E-06,9.6005993485E-03
3.8400E-06,9.6138659120E-03
3.8410E-06,9.5855541825E-03
3.8420E-06,9.5972090364E-03
3.8430E-06,9.5908232331E-03
3.8440E-06,9.5935588479E-03
3.8450E-06,9.6027718186E-03
3.8460E-06,9.5750928521E-03
3.8470E-06,9.5659847856E-03
3.8480E-06,9.5702596307E-03
3.8490E-06,9.5939984918E-03
3.8500E-06,9.5669770837E-03
3.8510E-06,9.5955038667E-03
3.8520E-06,9.5534654260E-03
3.8530E-06,9.5717850327E-03
3.8540E-06,9.5471711755E-03
3.8550E-06,9.5654841065E-03
3.8560E-06,9.5390020013E-03
3.8570E-06,9.5677443147E-03
3.8580E-06,9.5431085229E-03
3.8590E-06,9.5757246614E-03
3.8600E-06,9.5263901353E-03
3.8610E-06,9.5546193719E-03
3.8620E-06,9.5456429124E-03
3.8630E-06,9.5542016625E-03
3.8640E-06,9.5522256494E-03
3.8650E-06,9.5400205255E-03
3.8660E-06,9.5169425607E-03
3.8670E-06,9.5424285531E-03
3.8680E-06,9.5279026628E-03
3.8690E-06,9.5407481790E-03
3.8700E-06,9.5142274499E-03
3.8710E-06,9.4930425286E-03
3.8720E-06,9.5126515031E-03
3.8730E-06,9.5030756593E-03
3.8740E-06,9.5249014497E-03
3.8750E-06,9.5320525765E-03
3.8760E-06,9.5236216187E-03
3.8770E-06,9.5135741830E-03
3.8780E-06,9.4967499375E-03
3.8790E-06,9.4973459840E-03
3.8800E-06,9.5033488870E-03
3.8810E-06,9.5040889382E-03
3.8820E-06,9.4957743287E-03
3.8830E-06,9.4973998666E-03
3.8840E-06,9.5113721490E-03
3.8850E-06,9.4932785630E-03
3.8860E-06,9.4938588738E-03
3.8870E-06,9.5225372911E-03
3.8880E-06,9.4964566827E-03
3.8890E-06,9.4977450967E-03
3.8900E-06,9.4737806916E-03
3.8910E-06,9.4667325616E-03
3.8920E-06,9.4750705361E-03
3.8930E-06,9.4694409966E-03
3.8940E-06,9.4659896493E-03
3.8950E-06,9.4714308381E-03
3.8960E-06,9.4758120179E-03
3.8970E-06,9.4632816911E-03
3.8980E-06,9.4697671533E-03
3.8990E-06,9.4570766091E-03
3.9000E-06,9.4415116906E-03
3.9010E-06,9.4303904176E-03
3.9020E-06,9.4560857415E-03
3.9030E-06,9.4226756692E-03
3.9040E-06,9.4157286286E-03
3.9050E-06,9.4231720567E-03
3.9060E-06,9.4421783090E-03
3.9070E-06,9.4353390336E-03
3.9080E-06,9.4269853234E-03
3.9090E-06,9.4108124375E-03
3.9100E-06,9.4623661637E-03
3.9110E-06,9.4019337296E-03
3.9120E-06,9.4519158006E-03
3.9130E-06,9.4381938577E-03
3.9140E-06,9.4172993302E-03
3.9150E-06,9.4033747315E-03
3.9160E-06,9.4119930863E-03
3.9170E-06,9.4260135293E-03
3.9180E-06,9.3825960755E-03
3.9190E-06,9.3934307694E-03
3.9200E-06,9.3724828362E-03
3.9210E-06,9.3801785111E-03
3.9220E-06,9.3752055764E-03
3.9230E-06,9.3684421182E-03
3.9240E-06,9.3817849755E-03
3.9250E-06,9.3560047746E-03
3.9260E-06,9.3543840051E-03
3.9270E-06,9.3730898499E-03
3.9280E-06,9.3748293519E-03
3.9290E-06,9.3627873063E-03
3.9300E-06,9.3484736085E-03
3.9310E-06,9.3864694238E-03
3.9320E-06,9.3862314820E-03
3.9330E-06,9.3619828820E-03
3.9340E-06,9.3906713128E-03
3.9350E-06,9.3473048806E-03
3.9360E-06,9.3937087655E-03
3.9370E-06,9.3637972474E-03
3.9380E-06,9.3612180352E-03
3.9390E-06,9.3806806207E-03
3.9400E-06,9.3573699594E-03
3.9410E-06,9.3669500947E-03
3.9420E-06,9.3548555970E-03
3.9430E-06,9.3659434915E-03
3.9440E-06,9.3695736527E-03
3.9450E-06,9.3307595849E-03
3.9460E-06,9.3442612290E-03
3.9470E-06,9.3329692483E-03
3.9480E-06,9.3637157083E-03
3.9490E-06,9.3376060128E-03
3.9500E-06,9.3459144235E-03
3.9510E-06,9.3176169991E-03
3.9520E-06,9.3339582086E-03
3.9530E-06,9.3243308663E-03
3.9540E-06,9.3518534303E-03
3.9550E-06,9.3332968354E-03
3.9560E-06,9.3263369203E-03
3.9570E-06,9.3450718522E-03
3.9580E-06,9.3246193528E-03
3.9590E-06,9.3101940751E-03
3.9600E-06,9.3159223199E-03
3.9610E-06,9.2999959588E-03
3.9620E-06,9.3338995576E-03
3.9630E-06,9.2956295609E-03
3.9640E-06,9.3105278611E-03
3.9650E-06,9.3124595284E-03
3.9660E-06,9.2966304421E-03
3.9670E-06,9.2850485444E-03
3.9680E-06,9.2804608941E-03
3.9690E-06,9.2690206170E-03
3.9700E-06,9.2772169709E-03
3.9710E-06,9.2469673753E-03
3.9720E-06,9.2892652154E-03
3.9730E-06,9.2618022561E-03
3.9740E-06,9.2665162683E-03
3.9750E-06,9.2446895242E-03
3.9760E-06,9.2784515023E-03
3.9770E-06,9.2612357736E-03
3.9780E-06,9.2541871667E-03
3.9790E-06,9.2356310487E-03
3.9800E-06,9.2647834420E-03
3.9810E-06,9.2537928224E-03
3.9820E-06,9.2459197640E-03
3.9830E-06,9.2441735864E-03
3.9840E-06,9.2452145219E-03
3.9850E-06,9.2466745973E-03
3.9860E-06,9.2630215287E-03
3.9870E-06,9.2466126084E-03
3.9880E-06,9.2539153695E-03
3.9890E-06,9.2631965280E-03
3.9900E-06,9.2245169282E-03
3.9910E-06,9.2351608872E-03
3.9920E-06,9.2252584100E-03
3.9930E-06,9.2319083810E-03
3.9940E-06,9.2400370240E-03
3.9950E-06,9.2386232018E-03
3.9960E-06,9.2263150811E-03
3.9970E-06,9.2134295106E-03
3.9980E-06,9.2196846604E-03
3.9990E-06,9.1904044747E-03
4.0000E-06,9.2001529336E-03
4.0010E-06,9.1963506341E-03
4.0020E-06,9.2105765939E-03
4.0030E-06,9.1953006387E-03
4.0040E-06,9.1760845780E-03
4.0050E-06,9.1856966615E-03
4.0060E-06,9.1692019105E-03
4.0070E-06,9.1698380113E-03
4.0080E-06,9.1560922265E-03
4.0090E-06,9.1504102349E-03
4.0100E-06,9.1710248590E-03
4.0110E-06,9.1440945268E-03
4.0120E-06,9.1804266572E-03
4.0130E-06,9.1521268487E-03
4.0140E-06,9.1809425950E-03
4.0150E-06,9.1651263833E-03
4.0160E-06,9.1666651368E-03
4.0170E-06,9.1362338662E-03
4.0180E-06,9.1718106866E-03
4.0190E-06,9.1249886155E-03
4.0200E-06,9.1468392015E-03
4.0210E-06,9.1241741776E-03
4.0220E-06,9.1725631356E-03
4.0230E-06,9.1491499543E-03
4.0240E-06,9.1530442834E-03
4.0250E-06,9.1384025216E-03
4.0260E-06,9.1456418633E-03
4.0270E-06,9.1322699189E-03
4.0280E-06,9.1577635407E-03
4.0290E-06,9.1231432557E-03
4.0300E-06,9.0936551690E-03
4.0310E-06,9.1286125779E-03
4.0320E-06,9.1163416505E-03
4.0330E-06,9.1029677987E-03
4.0340E-06,9.1067543626E-03
4.0350E-06,9.1096358895E-03
4.0360E-06,9.0968905091E-03
4.0370E-06,9.0860839486E-03
4.0380E-06,9.0989308953E-03
4.0390E-06,9.0716066957E-03
4.0400E-06,9.0874267220E-03
4.0410E-06,9.0766344666E-03
4.0420E-06,9.0810976624E-03
4.0430E-06,9.0624952912E-03
4.0440E-06,9.0881748796E-03
4.0450E-06,9.0566187501E-03
4.0460E-06,9.0843382478E-03
4.0470E-06,9.0297022462E-03
4.0480E-06,9.0765629411E-03
4.0490E-06,9.0354815125E-03
4.0500E-06,9.0586414933E-03
4.0510E-06,9.0572252870E-03
4.0520E-06,9.0644522309E-03
4.0530E-06,9.0551062226E-03
4.0540E-06,9.0620465875E-03
4.0550E-06,9.0561190248E-03
4.0560E-06,9.0640535951E-03
4.0570E-06,9.0367560983E-03
4.0580E-06,9.0496593118E-03
4.0590E-06,9.0128865838E-03
4.0600E-06,9.0296531320E-03
4.0610E-06,9.0204663873E-03
4.0620E-06,9.0105267167E-03
4.0630E-06,9.0078392625E-03
4.0640E-06,9.0118995309E-03
4.0650E-06,9.0112410188E-03
4.0660E-06,9.0170884728E-03
4.0670E-06,8.9988370538E-03
4.0680E-06,9.0132036805E-03
4.0690E-06,9.0112391114E-03
4.0700E-06,9.0130658746E-03
4.0710E-06,8.9986491799E-03
4.0720E-06,9.0108647943E-03
4.0730E-06,8.9978485703E-03
4.0740E-06,9.0171371102E-03
4.0750E-06,8.9775872827E-03
4.0760E-06,8.9835878015E-03
4.0770E-06,8.9522514939E-03
4.0780E-06,9.0134287477E-03
4.0790E-06,8.9753037095E-03
4.0800E-06,8.9784832597E-03
4.0810E-06,8.9414969087E-03
4.0820E-06,8.9799605012E-03
4.0830E-06,8.9515386224E-03
4.0840E-06,8.9459176660E-03
4.0850E-06,8.9452167153E-03
4.0860E-06,8.9529486299E-03
4.0870E-06,8.9426270127E-03
4.0880E-06,8.9654865861E-03
4.0890E-06,8.9393082261E-03
4.0900E-06,8.9682427049E-03
4.0910E-06,8.9263301492E-03
4.0920E-06,8.9682236314E-03
4.0930E-06,8.9270530343E-03
4.0940E-06,8.9698591828E-03
4.0950E-06,8.9287257791E-03
4.0960E-06,8.9447250962E-03
4.0970E-06,8.9072390199E-03
4.0980E-06,8.9481664300E-03
4.0990E-06,8.9211316705E-03
4.1000E-06,8.9441314340E-03
4.1010E-06,8.9121642709E-03
4.1020E-06,8.9409332871E-03
4.1030E-06,8.9187222123E-03
4.1040E-06,8.9375362992E-03
4.1050E-06,8.8934994340E-03
4.1060E-06,8.9198275208E-03
4.1070E-06,8.8891931176E-03
4.1080E-06,8.9135580659E-03
4.1090E-06,8.8943429589E-03
4.1100E-06,8.9157343507E-03
4.1110E-06,8.8928914666E-03
4.1120E-06,8.9172201753E-03
4.1130E-06,8.8949151635E-03
4.1140E-06,8.9225874543E-03
4.1150E-06,8.8977308869E-03
4.1160E-06,8.9132352471E-03
4.1170E-06,8.8726244569E-03
4.1180E-06,8.9112344384E-03
4.1190E-06,8.8666625619E-03
4.1200E-06,8.9178524613E-03
4.1210E-06,8.8880644441E-03
4.1220E-06,8.9050040841E-03
4.1230E-06,8.8703289628E-03
4.1240E-06,8.8801961541E-03
4.1250E-06,8.8637529016E-03
4.1260E-06,8.8883743882E-03
4.1270E-06,8.8686457276E-03
4.1280E-06,8.8759799600E-03
4.1290E-06,8.8325687051E-03
4.1300E-06,8.8655386567E-03
4.1310E-06,8.8273621202E-03
4.1320E-06,8.8704200387E-03
4.1330E-06,8.8445134759E-03
4.1340E-06,8.8369327188E-03
4.1350E-06,8.8221846223E-03
4.1360E-06,8.8454118371E-03
4.1370E-06,8.8664217591E-03
4.1380E-06,8.8296528459E-03
4.1390E-06,8.8580771089E-03
4.1400E-06,8.8584457040E-03
4.1410E-06,8.8474388719E-03
4.1420E-06,8.8233433366E-03
4.1430E-06,8.8377042413E-03
4.1440E-06,8.8191443086E-03
4.1450E-06,8.8111787438E-03
4.1460E-06,8.8305645585E-03
4.1470E-06,8.8171148896E-03
4.1480E-06,8.8263579011E-03
4.1490E-06,8.8385115266E-03
4.1500E-06,8.8315640092E-03
4.1510E-06,8.8021240830E-03
4.1520E-06,8.8471937776E-03
4.1530E-06,8.8182087541E-03
4.1540E-06,8.8366165757E-03
4.1550E-06,8.7981930375E-03
4.1560E-06,8.8070483804E-03
4.1570E-06,8.7935233712E-03
4.1580E-06,8.8152514100E-03
4.1590E-06,8.7919278741E-03
4.1600E-06,8.7944779992E-03
4.1610E-06,8.8082314134E-03
4.1620E-06,8.8065143228E-03
4.1630E-06,8.8202624917E-03
4.1640E-06,8.7868514657E-03
4.1650E-06,8.8104568124E-03
4.1660E-06,8.7961683869E-03
4.1670E-06,8.7828832269E-03
4.1680E-06,8.8092461228E-03
4.1690E-06,8.8159428239E-03
4.1700E-06,8.8006282449E-03
4.1710E-06,8.8226342797E-03
4.1720E-06,8.8008971810E-03
4.1730E-06,8.8037973046E-03
4.1740E-06,8.8091378808E-03
4.1750E-06,8.7930098176E-03
4.1760E-06,8.7988324761E-03
4.1770E-06,8.8055611253E-03
4.1780E-06,8.7977085710E-03
4.1790E-06,8.7909112573E-03
4.1800E-06,8.8072763085E-03
4.1810E-06,8.7657609582E-03
4.1820E-06,8.7940869927E-03
4.1830E-06,8.7718215585E-03
4.1840E-06,8.7626715302E-03
4.1850E-06,8.7555881143E-03
4.1860E-06,8.7629638314E-03
4.1870E-06,8.7527227998E-03
4.1880E-06,8.7623706460E-03
4.1890E-06,8.7761393189E-03
4.1900E-06,8.7738700509E-03
4.1910E-06,8.7535558343E-03
4.1920E-06,8.7937851548E-03
4.1930E-06,8.7645316720E-03
4.1940E-06,8.7670851350E-03
4.1950E-06,8.7557602525E-03
4.1960E-06,8.7761664987E-03
4.1970E-06,8.7625356317E-03
4.1980E-06,8.7579012513E-03
4.1990E-06,8.7494917512E-03
4.2000E-06,8.7718992829E-03
4.2010E-06,8.7479687333E-03
4.2020E-06,8.7648554444E-03
4.2030E-06,8.7294464707E-03
4.2040E-06,8.7581067681E-03
4.2050E-06,8.7284308076E-03
4.2060E-06,8.7850447297E-03
4.2070E-06,8.7154083848E-03
4.2080E-06,8.7492495179E-03
4.2090E-06,8.7341228127E-03
4.2100E-06,8.7491636872E-03
4.2110E-06,8.7414761186E-03
4.2120E-06,8.7406173348E-03
4.2130E-06,8.7399788499E-03
4.2140E-06,8.7432356477E-03
4.2150E-06,8.7215152383E-03
4.2160E-06,8.7134485841E-03
4.2170E-06,8.7332740426E-03
4.2180E-06,8.6995673776E-03
4.2190E-06,8.6940003037E-03
4.2200E-06,8.7036629319E-03
4.2210E-06,8.7039814591E-03
4.2220E-06,8.6964178681E-03
4.2230E-06,8.7020345330E-03
4.2240E-06,8.7004624009E-03
4.2250E-06,8.6936698556E-03
4.2260E-06,8.6851130128E-03
4.2270E-06,8.7072811723E-03
4.2280E-06,8.6622191072E-03
4.2290E-06,8.6933646798E-03
4.2300E-06,8.6647339463E-03
4.2310E-06,8.6821609139E-03
4.2320E-06,8.6579237580E-03
4.2330E-06,8.6847959161E-03
4.2340E-06,8.6920562387E-03
4.2350E-06,8.6929250360E-03
4.2360E-06,8.6682019830E-03
4.2370E-06,8.6567860246E-03
4.2380E-06,8.6755061746E-03
4.2390E-06,8.6505351663E-03
4.2400E-06,8.6610322595E-03
4.2410E-06,8.6391440034E-03
4.2420E-06,8.6549444795E-03
4.2430E-06,8.6447425485E-03
4.2440E-06,8.6607151628E-03
4.2450E-06,8.6672683358E-03
4.2460E-06,8.6471195817E-03
4.2470E-06,8.6537299752E-03
4.2480E-06,8.6242375970E-03
4.2490E-06,8.6337628961E-03
4.2500E-06,8.6412034631E-03
4.2510E-06,8.6327343583E-03
4.2520E-06,8.6210613847E-03
4.2530E-06,8.6182180047E-03
4.2540E-06,8.5996327996E-03
4.2550E-06,8.6185875535E-03
4.2560E-06,8.6029878259E-03
4.2570E-06,8.6079960465E-03
4.2580E-06,8.6144385934E-03
4.2590E-06,8.6147161126E-03
4.2600E-06,8.5904551148E-03
4.2610E-06,8.5985074639E-03
4.2620E-06,8.6091676354E-03
4.2630E-06,8.5944300294E-03
4.2640E-06,8.5915680528E-03
4.2650E-06,8.5704756379E-03
4.2660E-06,8.5823732018E-03
4.2670E-06,8.5669232011E-03
4.2680E-06,8.5886035562E-03
4.2690E-06,8.5731282830E-03
4.2700E-06,8.6102142930E-03
4.2710E-06,8.5626865029E-03
4.2720E-06,8.6093998551E-03
4.2730E-06,8.5616226792E-03
4.2740E-06,8.5619989038E-03
4.2750E-06,8.5763822198E-03
4.2760E-06,8.6077099442E-03
4.2770E-06,8.5859299302E-03
4.2780E-06,8.5838409066E-03
4.2790E-06,8.5614586473E-03
4.2800E-06,8.5842323899E-03
4.2810E-06,8.5730939507E-03
4.2820E-06,8.5412541032E-03
4.2830E-06,8.5995278955E-03
4.2840E-06,8.5637970567E-03
4.2850E-06,8.5774922967E-03
4.2860E-06,8.5890265107E-03
4.2870E-06,8.5411825776E-03
4.2880E-06,8.5657430291E-03
4.2890E-06,8.5518136621E-03
4.2900E-06,8.5696163774E-03
4.2910E-06,8.5084815621E-03
4.2920E-06,8.5631957650E-03
4.2930E-06,8.5270348191E-03
4.2940E-06,8.5431089997E-03
4.2950E-06,8.5351524949E-03
4.2960E-06,8.5265317559E-03
4.2970E-06,8.5185251832E-03
4.2980E-06,8.5469298959E-03
4.2990E-06,8.5106230378E-03
4.3000E-06,8.5346737504E-03
4.3010E-06,8.5254250169E-03
4.3020E-06,8.5138688684E-03
4.3030E-06,8.5298076272E-03
4.3040E-06,8.4823179841E-03
4.3050E-06,8.5091343522E-03
